Date,Open,High,Low,Close,Adj Close,Volume
2017-06-21,31.859582901000977,32.35293960571289,31.859582901000977,32.14421463012695,27.15168571472168,27134492
2017-06-22,32.21062469482422,32.713470458984375,32.18216323852539,32.31499099731445,27.29593276977539,23352529
2017-06-23,32.33396530151367,32.466793060302734,32.2296028137207,32.41935348510742,27.38408851623535,31668800
2017-06-26,32.40986633300781,32.457305908203125,32.2296028137207,32.296016693115234,27.2799072265625,14937604
2017-06-27,32.381404876708984,32.381404876708984,32.0208740234375,32.03984832763672,27.063528060913086,16089942
2017-06-28,32.12523651123047,32.24857711791992,31.925996780395508,32.0208740234375,27.04750633239746,15594035
2017-06-29,32.0208740234375,32.13472366333008,31.660341262817383,31.907020568847656,26.95133399963379,15724837
2017-06-30,32.00189971923828,32.06830978393555,31.793169021606445,31.869070053100586,26.91927719116211,14242175
2017-07-03,31.764705657958984,32.2296028137207,31.755218505859375,32.08728790283203,27.103599548339844,8971964
2017-07-05,32.20113754272461,32.21062469482422,31.774194717407227,31.9165096282959,26.9593448638916,17072270
2017-07-06,31.9165096282959,31.944971084594727,31.44212532043457,31.51802635192871,26.622753143310547,14676318
2017-07-07,31.546489715576172,31.650854110717773,31.32827377319336,31.64136505126953,26.726938247680664,17914522
2017-07-10,31.650854110717773,31.812143325805664,31.537002563476562,31.698291778564453,26.775020599365234,14256720
2017-07-11,31.688804626464844,31.755218505859375,31.356735229492188,31.47058868408203,26.582683563232422,12874083
2017-07-12,31.631879806518555,31.812143325805664,31.49905014038086,31.51802635192871,26.622753143310547,14577979
2017-07-13,31.51802635192871,31.631879806518555,31.2998104095459,31.574953079223633,26.670839309692383,14112006
2017-07-14,31.565465927124023,31.831119537353516,31.537002563476562,31.717267990112305,26.79104995727539,13175843
2017-07-17,31.726755142211914,31.755218505859375,31.44212532043457,31.546489715576172,26.64679718017578,17733866
2017-07-18,31.52751350402832,31.679317474365234,31.347248077392578,31.650854110717773,26.734947204589844,15356148
2017-07-19,31.660341262817383,31.963947296142578,31.603416442871094,31.897533416748047,26.94331932067871,19825951
2017-07-20,31.755218505859375,31.973434448242188,31.631879806518555,31.821632385253906,26.87920570373535,17870043
2017-07-21,31.755218505859375,31.859582901000977,31.679317474365234,31.764705657958984,26.83112144470215,12673718
2017-07-24,31.669828414916992,31.736242294311523,31.47058868408203,31.612903594970703,26.702898025512695,15558937
2017-07-25,31.669828414916992,31.764705657958984,31.31878662109375,31.4041748046875,26.52658462524414,20856025
2017-07-26,31.39468765258789,31.4041748046875,31.148008346557617,31.204933166503906,26.358287811279297,16572674
2017-07-27,31.110057830810547,31.309297561645508,31.015180587768555,31.309297561645508,26.446447372436523,17561221
2017-07-28,31.36622428894043,31.47058868408203,31.129032135009766,31.45161247253418,26.56665802001953,17116117
2017-07-31,31.5085391998291,31.679317474365234,31.44212532043457,31.461101531982422,26.574678421020508,23169660
2017-08-01,31.347248077392578,31.59392738342285,31.043643951416016,31.38519859313965,26.510557174682617,28072552
2017-08-02,31.185958862304688,31.233396530151367,31.024667739868164,31.233396530151367,26.640039443969727,30412116
2017-08-03,31.261859893798828,32.07780075073242,31.176471710205078,31.717267990112305,27.05274772644043,28739945
2017-08-04,31.859582901000977,32.25806427001953,31.764705657958984,31.9165096282959,27.222686767578125,27183398
2017-08-07,31.831119537353516,31.869070053100586,31.546489715576172,31.603416442871094,26.95564079284668,13188280
2017-08-08,31.622390747070312,31.745731353759766,31.51802635192871,31.574953079223633,26.931364059448242,16986475
2017-08-09,31.631879806518555,31.745731353759766,31.461101531982422,31.736242294311523,27.068931579589844,15807681
2017-08-10,31.660341262817383,31.831119537353516,31.5085391998291,31.707780838012695,27.04465103149414,19062539
2017-08-11,31.783681869506836,31.850095748901367,31.5085391998291,31.546489715576172,26.90708351135254,13626639
2017-08-14,31.622390747070312,31.660341262817383,31.44212532043457,31.603416442871094,26.95564079284668,13482241
2017-08-15,31.631879806518555,31.812143325805664,31.55597686767578,31.669828414916992,27.012287139892578,18048801
2017-08-16,31.622390747070312,31.774194717407227,31.55597686767578,31.650854110717773,26.99610137939453,11128764
2017-08-17,31.584440231323242,31.736242294311523,31.261859893798828,31.261859893798828,26.664310455322266,15661175
2017-08-18,31.223909378051758,31.280834197998047,30.977230072021484,30.996204376220703,26.437728881835938,16326565
2017-08-21,30.929790496826172,31.185958862304688,30.66413688659668,31.081594467163086,26.51055908203125,17848752
2017-08-22,31.081594467163086,31.51802635192871,31.024667739868164,31.45161247253418,26.826162338256836,14178619
2017-08-23,31.37571144104004,31.679317474365234,31.37571144104004,31.537002563476562,26.89899253845215,16989953
2017-08-24,31.660341262817383,31.688804626464844,31.47058868408203,31.52751350402832,26.890899658203125,12140394
2017-08-25,31.574953079223633,31.897533416748047,31.52751350402832,31.679317474365234,27.020374298095703,15171171
2017-08-28,31.783681869506836,31.897533416748047,31.698291778564453,31.755218505859375,27.085113525390625,13033026
2017-08-29,31.717267990112305,31.831119537353516,31.537002563476562,31.783681869506836,27.109392166137695,12884096
2017-08-30,31.764705657958984,31.764705657958984,31.546489715576172,31.736242294311523,27.068931579589844,12394935
2017-08-31,31.783681869506836,32.27703857421875,31.764705657958984,32.18216323852539,27.44927406311035,27300497
2017-09-01,32.20113754272461,32.381404876708984,32.08728790283203,32.220115661621094,27.481645584106445,19160771
2017-09-05,32.14421463012695,32.41935348510742,32.0208740234375,32.06830978393555,27.352163314819336,15068616
2017-09-06,32.21062469482422,32.362430572509766,32.17267608642578,32.24857711791992,27.505918502807617,13925764
2017-09-07,32.296016693115234,32.381404876708984,32.07780075073242,32.24857711791992,27.505918502807617,18831923
2017-09-08,32.21062469482422,32.49525451660156,32.06830978393555,32.35293960571289,27.594934463500977,16276290
2017-09-11,32.34345245361328,32.58064651489258,32.23908996582031,32.561668395996094,27.772966384887695,17263993
2017-09-12,32.618595123291016,33.91840744018555,32.5996208190918,33.55787658691406,28.622661590576172,39268351
2017-09-13,33.45351028442383,33.61479949951172,33.178367614746094,33.263755798339844,28.371797561645508,22115450
2017-09-14,33.254268646240234,34.0037956237793,33.20683288574219,33.89942932128906,28.913991928100586,28907847
2017-09-15,33.776092529296875,33.88994216918945,33.43453598022461,33.54838562011719,28.61456871032715,30430139
2017-09-18,33.56736373901367,33.72865295410156,33.406070709228516,33.72865295410156,28.768325805664062,17850755
2017-09-19,33.83301544189453,33.83301544189453,33.53889846801758,33.6337776184082,28.687402725219727,16539579
2017-09-20,34.08918380737305,34.35483932495117,33.9753303527832,34.14611053466797,29.124385833740234,27066825
2017-09-21,34.2125244140625,34.33586120605469,34.07020950317383,34.12713623046875,29.108205795288086,16580579
2017-09-22,34.25047302246094,34.26945114135742,33.937381744384766,34.117645263671875,29.100112915039062,15394092
2017-09-25,34.06072235107422,34.184059143066406,33.62428665161133,33.69070053100586,28.73595428466797,23379828
2017-09-26,33.69070053100586,33.82352828979492,33.43453598022461,33.49146270751953,28.56601905822754,18508029
2017-09-27,33.44402313232422,33.709678649902344,33.3870964050293,33.6337776184082,28.687402725219727,15502759
2017-09-28,33.46299743652344,33.946868896484375,33.41556167602539,33.776092529296875,28.80879020690918,19038086
2017-09-29,33.81404113769531,33.870967864990234,33.53889846801758,33.870967864990234,28.88970947265625,16867900
2017-10-02,33.842506408691406,34.25047302246094,33.67172622680664,34.22201156616211,29.189130783081055,17541300
2017-10-03,34.1745719909668,34.34535217285156,33.91840744018555,34.28842544555664,29.245779037475586,14328392
2017-10-04,34.326377868652344,34.38330078125,34.06072235107422,34.117645263671875,29.100112915039062,11435268
2017-10-05,34.041744232177734,34.15559768676758,33.91840744018555,34.15559768676758,29.13248634338379,14340408
2017-10-06,34.14611053466797,34.28842544555664,34.098670959472656,34.20303726196289,29.172945022583008,12711345
2017-10-09,34.2125244140625,34.29791259765625,34.08918380737305,34.28842544555664,29.245779037475586,10278081
2017-10-10,34.51612854003906,34.639469146728516,34.184059143066406,34.53510284423828,29.4561767578125,18697433
2017-10-11,34.50664138793945,34.61100769042969,34.34535217285156,34.582542419433594,29.49663543701172,18163687
2017-10-12,34.61100769042969,34.724857330322266,34.4212532043457,34.487667083740234,29.41571617126465,14750098
2017-10-13,34.50664138793945,34.6204948425293,34.39278793334961,34.47817611694336,29.407621383666992,13458842
2017-10-16,34.487667083740234,34.61100769042969,34.041744232177734,34.13662338256836,29.116296768188477,14315006
2017-10-17,34.08918380737305,34.468692779541016,33.91840744018555,34.34535217285156,29.294326782226562,14776764
2017-10-18,34.39278793334961,34.43074035644531,33.956356048583984,33.99430847167969,28.994915008544922,15196572
2017-10-19,34.051231384277344,34.51612854003906,34.0037956237793,34.38330078125,29.326698303222656,20858028
2017-10-20,34.44022750854492,34.554080963134766,34.184059143066406,34.554080963134766,29.47235870361328,18447319
2017-10-23,34.44022750854492,34.89563751220703,34.44022750854492,34.53510284423828,29.4561767578125,15978008
2017-10-24,34.582542419433594,34.658443450927734,34.14611053466797,34.411766052246094,29.350971221923828,15826126
2017-10-25,34.34535217285156,34.487667083740234,34.07969665527344,34.30739974975586,29.2619571685791,17523488
2017-10-26,34.24098587036133,34.36432647705078,33.776092529296875,33.90891647338867,28.922080993652344,18374277
2017-10-27,33.709678649902344,33.91840744018555,33.58633804321289,33.776092529296875,28.80879020690918,15746865
2017-10-30,33.61479949951172,33.65275192260742,33.225807189941406,33.34914779663086,28.44463348388672,26679586
2017-10-31,33.254268646240234,33.52941131591797,32.35293960571289,33.263755798339844,28.371797561645508,24794085
2017-11-01,33.2163200378418,33.89942932128906,33.11195373535156,33.45351028442383,28.533647537231445,16557497
2017-11-02,33.46299743652344,33.69070053100586,33.235294342041016,33.64326477050781,28.69548988342285,13880021
2017-11-03,33.6337776184082,33.73814010620117,33.51043701171875,33.72865295410156,28.768325805664062,9358255
2017-11-06,33.7666015625,33.785579681396484,33.320682525634766,33.51043701171875,28.58220100402832,11200542
2017-11-07,33.49146270751953,33.60531234741211,33.43453598022461,33.54838562011719,28.61456871032715,11480906
2017-11-08,33.55787658691406,33.57685089111328,33.235294342041016,33.52941131591797,28.598384857177734,14302148
2017-11-09,33.28273010253906,33.44402313232422,33.05502700805664,33.396583557128906,28.745380401611328,14088713
2017-11-10,33.30170822143555,33.3870964050293,33.0170783996582,33.37760925292969,28.72905158996582,15858589
2017-11-13,33.41556167602539,33.66223907470703,33.339656829833984,33.49146270751953,28.827049255371094,25072657
2017-11-14,33.44402313232422,33.870967864990234,33.41556167602539,33.56736373901367,28.89237403869629,17278538
2017-11-15,33.47248458862305,33.68121337890625,33.425048828125,33.54838562011719,28.876039505004883,13646138
2017-11-16,33.52941131591797,33.75711441040039,33.44402313232422,33.73814010620117,29.039365768432617,13625901
2017-11-17,33.55787658691406,33.67172622680664,33.36812210083008,33.55787658691406,28.884204864501953,15649265
2017-11-20,33.56736373901367,33.6337776184082,33.46299743652344,33.53889846801758,28.867874145507812,12455540
2017-11-21,33.58633804321289,33.89942932128906,33.56736373901367,33.71916580200195,29.023042678833008,13333100
2017-11-22,33.6337776184082,33.68121337890625,33.51043701171875,33.61479949951172,28.933198928833008,11122967
2017-11-24,33.69070053100586,33.73814010620117,33.55787658691406,33.67172622680664,28.982206344604492,6742754
2017-11-27,33.700191497802734,33.82352828979492,33.56736373901367,33.67172622680664,28.982206344604492,10848611
2017-11-28,33.7666015625,34.051231384277344,33.700191497802734,34.013282775878906,29.27618980407715,13687033
2017-11-29,34.098670959472656,34.544593811035156,34.041744232177734,34.35483932495117,29.570175170898438,16122827
2017-11-30,34.35483932495117,34.61100769042969,34.23149871826172,34.402278900146484,29.611011505126953,24063663
2017-12-01,34.43074035644531,34.629981994628906,34.16508483886719,34.487667083740234,29.68450164794922,19588485
2017-12-04,34.6204948425293,34.743831634521484,34.20303726196289,34.2125244140625,29.447681427001953,14847487
2017-12-05,34.07969665527344,34.33586120605469,33.69070053100586,33.8045539855957,29.096529006958008,23525912
2017-12-06,33.75711441040039,34.041744232177734,33.69070053100586,33.73814010620117,29.039365768432617,18317677
2017-12-07,33.73814010620117,33.81404113769531,33.34914779663086,33.68121337890625,28.99036407470703,16661421
2017-12-08,33.51043701171875,33.937381744384766,33.51043701171875,33.90891647338867,29.186359405517578,15705759
2017-12-11,34.193546295166016,34.402278900146484,33.861480712890625,34.35483932495117,29.570175170898438,15138497
2017-12-12,34.497154235839844,34.93358612060547,34.39278793334961,34.70588302612305,29.87233543395996,23700139
2017-12-13,34.69639587402344,34.91461181640625,34.60151672363281,34.76280975341797,29.92132568359375,16639709
2017-12-14,34.84819793701172,35.0,34.47817611694336,34.5920295715332,29.774333953857422,15585393
2017-12-15,34.89563751220703,35.32258224487305,34.8292236328125,35.29411697387695,30.37864112854004,39820015
2017-12-18,35.31309127807617,35.436431884765625,35.16128921508789,35.22770309448242,30.321474075317383,17670415
2017-12-19,35.29411697387695,35.32258224487305,34.99051284790039,35.04743957519531,30.166318893432617,14817659
2017-12-20,35.09487533569336,35.23719024658203,34.554080963134766,34.5920295715332,29.774333953857422,15914557
2017-12-21,34.667930603027344,34.724857330322266,34.33586120605469,34.38330078125,29.594676971435547,15566948
2017-12-22,34.411766052246094,34.51612854003906,34.20303726196289,34.28842544555664,29.51302146911621,9063557
2017-12-26,34.24098587036133,34.411766052246094,34.108158111572266,34.35483932495117,29.570175170898438,11480590
2017-12-27,34.44971466064453,34.5920295715332,34.37381362915039,34.468692779541016,29.668174743652344,8768964
2017-12-28,34.497154235839844,34.658443450927734,34.39278793334961,34.50664138793945,29.700836181640625,6939431
2017-12-29,34.37381362915039,34.6204948425293,34.36432647705078,34.36432647705078,29.578338623046875,12038261
2018-01-02,34.51612854003906,34.648956298828125,34.38330078125,34.573055267333984,29.75800132751465,17059833
2018-01-03,34.582542419433594,34.886146545410156,34.37381362915039,34.8292236328125,29.978492736816406,14183151
2018-01-04,34.8292236328125,35.02846145629883,34.724857330322266,34.90512466430664,30.043827056884766,13046517
2018-01-05,34.93358612060547,34.99051284790039,34.734344482421875,34.97153854370117,30.100982666015625,13167517
2018-01-08,34.83871078491211,34.91461181640625,34.468692779541016,34.582542419433594,29.76616668701172,19964341
2018-01-09,34.573055267333984,34.76280975341797,34.497154235839844,34.544593811035156,29.73349952697754,16876226
2018-01-10,34.47817611694336,34.734344482421875,34.44971466064453,34.60151672363281,29.78249168395996,18755825
2018-01-11,34.76280975341797,34.819732666015625,34.554080963134766,34.68690872192383,29.85599708557129,15102555
2018-01-12,34.75332260131836,34.91461181640625,34.5920295715332,34.667930603027344,29.839664459228516,20240700
2018-01-16,34.69639587402344,35.08538818359375,34.60151672363281,34.724857330322266,29.888662338256836,30536699
2018-01-17,34.93358612060547,35.455406188964844,34.886146545410156,35.275142669677734,30.36231231689453,25332363
2018-01-18,35.265655517578125,35.265655517578125,34.819732666015625,35.09487533569336,30.207149505615234,19946528
2018-01-19,35.284629821777344,35.370018005371094,34.629981994628906,35.04743957519531,30.166318893432617,31133684
2018-01-22,35.0,35.1707763671875,34.84819793701172,35.0379524230957,30.158151626586914,21380495
2018-01-23,34.93358612060547,35.180267333984375,34.667930603027344,34.93358612060547,30.06831932067871,18527212
2018-01-24,35.09487533569336,35.1707763671875,34.84819793701172,35.0379524230957,30.158151626586914,18673191
2018-01-25,35.07590103149414,35.426944732666016,35.00948715209961,35.32258224487305,30.403139114379883,18988232
2018-01-26,35.38899230957031,37.08728790283203,35.38899230957031,37.01138687133789,31.856748580932617,51441419
2018-01-29,37.00189971923828,37.40986633300781,36.7836799621582,37.0208740234375,31.864906311035156,36779014
2018-01-30,36.25237274169922,36.764705657958984,35.436431884765625,35.86337661743164,30.868616104125977,48483684
2018-01-31,35.977230072021484,36.043643951416016,34.94307327270508,35.14231491088867,30.247976303100586,35859926
2018-02-01,34.734344482421875,35.48387145996094,34.734344482421875,34.94307327270508,30.355121612548828,29697926
